1108939,699436,-33.26768815880936
1108939,5178208,-36.50179806262934
1108939,3366423,-37.4316090639143
1108939,8164552,-37.98221580994829
1108939,2374214,-38.85450920504915
1108939,751034,-39.090147199588614
1108939,3009611,-39.14386723190324
1108939,6010794,-39.45116368249738
1108939,4584232,-39.671959730563216
1108939,5335836,-40.43619642398917
1108939,269909,-40.52929629525411
1108939,5748454,-40.676749184120325
1108939,832229,-40.858647166857075
1108939,362422,-40.858647166857075
1108939,8088003,-41.24662922293415
1108939,449467,-41.379529191403066
1108939,2093908,-41.46427351878375
1108939,8362294,-42.28233458301911
1108939,4146549,-42.47809953397232
1108939,1353001,-42.50402808012795
1108939,1174411,-43.18194573332107
1108939,1382796,-43.634830615231266
1108939,3660780,-44.44585885437159
1108939,7329472,-44.93717939156572
1108939,7460312,-45.423983769400664
1108939,6681205,-45.666274328455856
1108939,3550470,-45.80191020582518
1108939,5560826,-45.909160114382644
1108939,6679705,-46.404817350359195
1108939,8347604,-46.459420368315634
1108939,761467,-46.69539512085806
1108939,3019189,-46.947007565523336
1108939,7974128,-46.95872411303152
1108939,3568819,-47.192408353053025
1108939,265679,-47.82730717716548
1108939,1957452,-47.85911232072054
1108939,978962,-48.14451719202149
1108939,4464388,-48.34271465909539
1108939,4728975,-48.34271465909539
1108939,826843,-48.60418358640209
1108939,991051,-48.85486437005776
1108939,999892,-49.010376834019084
1108939,5094043,-49.13502421768629
1108939,1053672,-49.270272680276776
1108939,1407290,-49.31252509167783
1108939,7381215,-49.47217522093315
1108939,4320195,-49.47338344956585
1108939,981600,-49.53018801281702
1108939,7381214,-49.74242250897852
1108939,3119610,-49.79785337013725
1108939,2556062,-49.96366078894316
1108939,8330715,-49.99027120300212
1108939,1677155,-50.04944946136275
1108939,4263823,-50.06065264644987
1108939,5535163,-50.206674695075584
1108939,8682749,-50.31767346687863
1108939,2435897,-50.46412943359969
1108939,2283963,-50.50672011008288
1108939,7874743,-50.594002920661836
1108939,8205692,-50.724702793427085
1108939,4272503,-51.04102036781969
1108939,5156296,-51.061096686007375
1108939,5993578,-51.24844721555816
1108939,2462360,-51.445595846296946
1108939,8343919,-51.558218602752746
1108939,2556061,-51.61499877687771
1108939,141315,-51.79092206978507
1108939,640911,-51.9138645991535
1108939,4163418,-52.021357289356345
1108939,6047892,-52.12341467751584
1108939,4049530,-52.12665857869241
1108939,110950,-52.1316388163054
1108939,16424,-52.19368341034837
1108939,1011004,-52.23518048093642
1108939,5040973,-52.23731507891957
1108939,5639262,-52.39725184300123
1108939,3923905,-52.438954884832995
1108939,2875828,-52.453903264186366
1108939,1294781,-52.4720176976578
1108939,6293028,-52.478876703367035
1108939,540895,-52.675590298815905
1108939,1765376,-52.725557329796835
1108939,5182924,-52.734728322282706
1108939,917895,-52.94561161374341
1108939,2115313,-52.94561161374341
1108939,8822813,-52.96919401107672
1108939,2552029,-53.00201775641953
1108939,1955963,-53.10407062616278
1108939,1134145,-53.20683452784316
1108939,978961,-53.27859738467681
1108939,2599617,-53.34528998022785
1108939,6154941,-53.61235249274887
1108939,4078352,-53.691909469559896
1108939,8711697,-53.72857932025951
1108939,3914971,-53.72857932025951
1108939,3745976,-53.744453064619464
1108939,4172981,-53.744453064619464
1108939,1511078,-53.766203071462904
1108939,3596827,-53.909299379025754
1108939,3067627,-54.18916231204685
1112389,780618,-21.482124169036762
1112389,1390157,-22.459976135946906
1112389,4329503,-22.69471230724403
1112389,3082508,-23.57255841581509
1112389,3082510,-23.627642419941736
1112389,3082509,-23.918414906677317
1112389,3082514,-23.946857569706467
1112389,5508805,-24.16240200501388
1112389,8732300,-24.93145097995445
1112389,7224811,-24.98681810909498
1112389,1403457,-25.226547916036335
1112389,5099991,-25.279176462624104
1112389,5099993,-25.333109536459045
1112389,3694642,-25.797243310102136
1112389,3810002,-26.61582588265911
1112389,8640354,-26.828653547764404
1112389,4072761,-27.04491230919148
1112389,1636876,-27.26468581269791
1112389,7686903,-27.945973035904366
1112389,7267689,-27.945973035904366
1112389,7975701,-28.662180721138405
1112389,6749619,-29.416064342377226
1112389,4750356,-29.416064342377226
1112389,1901221,-29.67624969255084
1112389,899639,-29.67624969255084
1112389,3637307,-30.210677106805072
1112389,8705780,-31.525274541978035
1112389,7701975,-31.63492823982225
1112389,6082986,-31.936046618731886
1112389,3083763,-31.936046618731886
1112389,6961243,-32.15051206641422
1112389,1580790,-32.242952501843504
1112389,8221223,-32.55581436218992
1112389,6852088,-32.56182150328155
1112389,8705782,-32.65700186936204
1112389,8097869,-33.03802757508361
1112389,8452814,-33.12978144310703
1112389,1313232,-33.24889923666942
1112389,8705779,-33.26475604969811
1112389,4284050,-33.496425943029294
1112389,4741102,-33.53192156207818
1112389,2794917,-33.65059175077295
1112389,208233,-33.85147618972512
1112389,7119570,-34.19227965844838
1112389,8059119,-34.196694710215326
1112389,7119572,-34.196694710215326
1112389,211267,-34.196694710215326
1112389,2306352,-34.215840944853454
1112389,3007360,-34.215840944853454
1112389,4679856,-34.23350368129654
1112389,8705781,-34.45796232035093
1112389,5892678,-34.568370376964765
1112389,7853417,-34.68101544587353
1112389,7853494,-34.90869485596244
1112389,1116788,-34.940290268320005
1112389,205312,-35.34378743049325
1112389,5892683,-35.670934626098884
1112389,2086176,-35.670934626098884
1112389,2086172,-35.670934626098884
1112389,4422774,-35.821040021508146
1112389,6746140,-36.05425354407136
1112389,7188586,-36.38773992000331
1112389,8363369,-36.44590022179338
1112389,7211038,-36.44590022179338
1112389,8381557,-36.68291939488246
1112389,8341440,-36.78670531853335
1112389,6199113,-36.79678057311268
1112389,7120031,-36.82030064583245
1112389,5892679,-36.846149025587984
1112389,2086174,-36.846149025587984
1112389,7536762,-37.005888042284454
1112389,396060,-37.100713929056916
1112389,983612,-37.14348648719043
1112389,2108371,-37.23443948397928
1112389,8019485,-37.23443948397928
1112389,1007619,-37.38093603372094
1112389,7116895,-37.40183159516906
1112389,189444,-37.406927369703425
1112389,7743811,-37.68760915316899
1112389,8678117,-37.69166954701583
1112389,666933,-37.73279384761125
1112389,7849468,-37.82347327401314
1112389,4520412,-37.97898437942341
1112389,6816024,-38.313304826365496
1112389,2840953,-38.566402539892294
1112389,7274258,-38.625886778979506
1112389,7274260,-38.625886778979506
1112389,3694643,-38.65267129511442
1112389,2720749,-38.67866092122935
1112389,7117143,-38.82386750811091
1112389,6794355,-38.91853711626074
1112389,413227,-38.96728435032193
1112389,3979492,-38.96934563003379
1112389,7686897,-38.96934563003379
1112389,3180888,-38.98549290885069
1112389,5942428,-39.00014853316001
1112389,1943441,-39.11463768448897
1112389,4067077,-39.267610521294166
1112389,648294,-39.26900360498621
1112389,7120134,-39.355124304744315
792752,6348951,-11.336064761992462
792752,5080327,-11.336064761992462
792752,5080330,-11.57051007445168
792752,8803602,-15.38992668435071
792752,8803595,-16.943552777587502
792752,6571521,-21.66510979295695
792752,8803598,-24.51718541856545
792752,8803603,-29.99462786991708
792752,8803599,-30.303105635559497
792752,8803604,-33.83282756607569
792752,8803596,-33.88120765022018
792752,8666254,-40.53118788075008
1119729,172734,-13.104431850720855
1119729,3282259,-13.977637779553316
1119729,1132661,-14.335860826082131
1119729,6411728,-15.387473447863512
1119729,5641024,-15.529873432721804
1119729,7242224,-15.674933654769093
1119729,6629466,-15.973338669369292
1119729,3888169,-16.915725256834254
1119729,330789,-17.469933238132587
1119729,4882024,-18.811995350670426
1119729,1232514,-19.34701101446637
1119729,5721893,-19.448160671527084
1119729,1613381,-19.448160671527084
1119729,5168770,-19.523610477460494
1119729,7536210,-19.909814516708053
1119729,7536211,-19.909814516708053
1119729,7937586,-20.449976166995285
1119729,7008600,-20.476900527029493
1119729,6482063,-20.476900527029493
1119729,8510578,-20.560560675889224
1119729,3616146,-20.63494264423571
1119729,7295785,-20.785356877480005
1119729,5800333,-20.846119062561634
1119729,5800338,-20.846119062561634
1119729,1759549,-20.895765690944952
1119729,987623,-20.902150859438915
1119729,8595593,-20.96104144068546
